zip_prefixes|meanhouseholdincome
2|43755.9760956175
2|43761.9047619048
2|43788.9587073609
2|43789.4065092533
2|43789.7591668475
2|43801.609170065
2|43804.0869283166
2|43828.0303676533
2|43846.4834515366
2|43848.0392156863
2|43852.463312369
2|43872.4489795918
2|43878.9341166597
2|43906.7796610169
2|43908.3908656399
2|43910.447761194
2|43926.2300935514
2|43932.6241134752
2|43936.3095238095
2|43942.1732683753
2|43959.7186700767
2|43978.1312127237
2|43983.1009396787
2|43983.4710743802
2|43999.8481627695
2|44007.1166817144
2|44019.4570135747
2|44038.0116959064
2|44076.3157894737
2|44076.7228915663
2|44078.0112212009
2|44080.9061488673
2|44086.3453815261
2|44106.5079843326
2|44106.9739952719
2|44117.3383317713
2|44119.0476190476
2|44121.1699164345
2|44123.9669421488
2|44139.1304347826
2|44164.8525280899
2|44166.6666666667
2|44168.4370257967
2|44170.9470304976
2|44191.012172753
2|44197.7904813756
2|44201.3801756587
2|44239.7034596376
2|44255.0663871419
2|44256.462585034
2|44259.5935328875
2|44267.3726009265
2|44279.5897780767
2|44283.7009803922
2|44294.1580756014
2|44302.8222974267
2|44314.1356431994
2|44315.0515463917
2|44318.6813186813
2|44328.5714285714
2|44331.7822242904
2|44334.5065832356
2|44342.9539295393
2|44346.9593546385
2|44372.2290640394
2|44374.5622811406
2|44375.8992805755
2|44383.7316176471
2|44391.3895140452
2|44399.3277310924
2|44406.9659442725
2|44407.9200770342
2|44408.6672879776
2|44415.4275092937
2|44440.4455869752
2|44442.5675675676
2|44447.8158897684
2|44459.3479158069
2|44459.7523219814
2|44466.3316582915
2|44471.6930144575
2|44492.4892703863
2|44496.7834167262
2|44500.0647668394
2|44501.3774104683
2|44521.2121212121
2|44533.6721728081
2|44563.0472854641
2|44575.5454009434
2|44576.3201320132
2|44596.1353100473
2|44599.8507215127
2|44605.8238636364
2|44634.2592592593
2|44634.5287269996
2|44655.3150624215
2|44671.2078080521
2|44683.6653386454
2|44686.4197530864
2|44700.3745318352
2|44720.5056179775
2|44727.7983348751
2|44761.7126204887
2|44768.2625863771
2|44773.5640219038
2|44774.4565217391
2|44791.8636943631
2|44807.2471061902
2|44833.8862166197
2|44837.9965894019
2|44869.7247706422
2|44872.599704579
2|44879.3969849246
2|44889.2480177769
2|44897.6123027115
2|44907.4311338885
2|44912.8823782852
2|44915.2465691449
2|44975.7281553398
2|44991.8233082707
2|45000
2|45008.9641434263
2|45010.1702750597
2|45016.0816026466
2|45026.0198246283
2|45027.027027027
2|45030.4982004168
2|45030.9343434343
2|45037.0619946092
2|45041.9245237229
2|45045.4545454545
2|45045.5120101138
2|45052.0833333333
2|45054.0796963947
2|45058.4415584416
2|45070.5128205128
2|45073.9827373613
2|45082.2862396568
2|45113.0724601901
2|45125.3968253968
2|45131.5789473684
2|45149.4661921708
2|45166.6666666667
2|45179.2452830189
2|45185.9284332689
2|45187.2372372372
2|45195.886716116
2|45215.688171003
2|45220.7890743551
2|45223.3892143002
2|45236.3636363636
2|45265.306122449
2|45282.1428571429
2|45289.2739273927
2|45305.0314465409
2|45311.6938950989
2|45332.3805168077
2|45349.6746565819
2|45397.6377952756
2|45405.6603773585
2|45439.4789906807
2|45446.6666666667
2|45462.6489459212
2|45463.7020369493
2|45473.1034482759
2|45479.2243767313
2|45486.4223569734
2|45491.0179640719
2|45517.4644494522
2|45529.8013245033
2|45531.3636363636
2|45535.6620336503
2|45558.8760699665
2|45563.8126009693
2|45564.3494598403
2|45566.5100250626
2|45571.1206896552
2|45581.0266911453
2|45582.0786568118
2|45587.7529427324
2|45627.1604938272
2|45640
2|45645.3608247423
2|45668.4895063553
2|45692.4227318046
2|45695.652173913
2|45696.2676307348
2|45703.7037037037
2|45713.7858113891
2|45724.968130722
2|45728.9855072464
2|45733.6591325596
2|45740.2366863905
2|45751.0683760684
2|45758.7548638132
2|45784.7704557005
2|45844.6857396976
2|45871.9305513709
2|45879.6992481203
2|45886.5877712032
2|45895.4762325499
2|45898.7642585551
2|45901.2686719869
2|45902.0472920108
2|45935.1682330445
2|45940.668824164
2|45941.40625
2|45943.0051813472
2|45944.2706852431
2|45958.9687726943
2|45959.5635430039
2|45967.2081829122
2|45977.0042949177
2|46011.0896817743
2|46026.9547783471
2|46029.1545189504
2|46039.7815912637
2|46050.5862942667
2|46068.6773255814
2|46076.9869267483
2|46098.2558139535
2|46100
2|46103.9886039886
2|46114.1937251678
2|46114.6017699115
2|46122.7136681077
2|46145.8017894012
2|46147.7669225401
2|46151.9966254218
2|46160.253304727
2|46163.2882882883
2|46168.8217697578
2|46169.3974630021
2|46189.9687569739
2|46192.7710843373
2|46228.2412423257
2|46229.9107142857
2|46235.6654138961
2|46262.4987246199
2|46294.0323249068
2|46299.5157253238
2|46303.6608958778
2|46306.8643379366
2|46316.4630599186
2|46320.7948899929
2|46326.5993265993
2|46331.4121037464
2|46332.5859491779
2|46336.0235654756
2|46348.1297441114
2|46360.0297545252
2|46384.3648208469
2|46409.7174362509
2|46421.0526315789
2|46444.1165621542
2|46449.6183206107
2|46450.9181883834
2|46456.0538541765
2|46483.6065573771
2|46484.3646041251
2|46490.3588644885
2|46505.3191489362
2|46514.8542024014
2|46521.2602459016
2|46522.6039783002
2|46528.3179158014
2|46551.1389349826
2|46552.380952381
2|46556.6037735849
2|46566.6666666667
2|46569.8151950719
2|46571.0968597965
2|46573.165832816
2|46585.2272727273
2|46592.5373134328
2|46601.9744762822
2|46602.25921522
2|46608.5292509568
2|46621.6216216216
2|46623.82209796
2|46625.2063192643
2|46646.1187214612
2|46652.2288290389
2|46670.8123425693
2|46713.9967289317
2|46714.0381282496
2|46770.8333333333
2|46775.8620689655
2|46777.4567729603
2|46782.9275905119
2|46783.7711069418
2|46789.2677721958
2|46798.3939137785
2|46801.0093727469
2|46814.1592920354
2|46829.3462768211
2|46830.985915493
2|46844.3223443223
2|46858.7057010786
2|46862.4484181568
2|46872.2222222222
2|46905.9957441482
2|46911.9782214156
2|46927.017225748
2|46943.2601880878
2|46952.9361882552
2|46956.4631956912
2|46961.8340429951
2|46963.0491437081
2|46967.044649185
2|46967.3187247249
2|46971.250971251
2|46979.6477495108
2|46984.2011570984
2|46991.3723685724
2|46995.3339882122
2|47000.1623903865
2|47040.8011869436
2|47043.6105476673
2|47055.32603841
2|47061.8153364632
2|47068.252158332
2|47084.0948382317
2|47101.3384321224
2|47119.4188518781
2|47122.9546736882
2|47134.6153846154
2|47146.6431095406
2|47182.45066023
2|47187.5
2|47189.6551724138
2|47200.4211569429
2|47206.1503416857
2|47215.1747247487
2|47240.3904358353
2|47246.0732984293
2|47250.934329952
2|47274.8901903367
2|47312.2355868934
2|47320.5128205128
2|47322.7492871045
2|47336.6109237063
2|47339.2132478073
2|47365.5934463707
2|47384.8470806302
2|47385.8954041204
2|47419.3358273971
2|47427.082428559
2|47444.9847179772
2|47448.25313118
2|47458.3333333333
2|47458.3333333333
2|47465.9367396594
2|47470.8379107161
2|47496.7136817423
2|47501.2254901961
2|47529.5138888889
2|47534.7141190198
2|47540.7483341876
2|47555.0104384134
2|47580.6451612903
2|47616.3538873995
2|47620.2157272095
2|47623.4376728238
2|47633.6178594879
2|47650.4259850905
2|47651.2433113
2|47656.5606361829
2|47659.5839260313
2|47686.1402095085
2|47726.7355982275
2|47729.8835362626
2|47730.3822937626
2|47732.6874043855
2|47760.8695652174
2|47763.3552014995
2|47789.5752895753
2|47792.757151552
2|47795
2|47808.6419753086
2|47814.606741573
2|47829.5880149813
2|47829.8479087453
2|47872.8658536585
2|47911.2413648733
2|47912.6236457843
2|47914.4556267155
2|47925.0263991552
2|47946.9891095452
2|47949.5078381334
2|47950.9036144578
2|47954.6627944498
2|47955.6338028169
2|47955.6818181818
2|47979.6352421971
2|47983.3075392439
2|47988.47501383
2|48000
2|48007.180156658
2|48010.2040816327
2|48016.8311085316
2|48080.1644398767
2|48102.3391812865
2|48117.8512698703
2|48140.4588696139
2|48153.2556908417
2|48190.7216494845
2|48210.9681029659
2|48213.3607075174
2|48213.6929460581
2|48223.3009708738
2|48261.5129204562
2|48276.2718158188
2|48289.7614314115
2|48300.7992141805
2|48303.8806927518
2|48333.3333333333
2|48333.8360655738
2|48341.568627451
2|48346.1682593217
2|48359.0733590734
2|48384.0941879637
2|48386.2291086351
2|48387.0084132264
2|48393.3153274814
2|48394.029464978
2|48439.1891891892
2|48458.3580320095
2|48473.1034482759
2|48474.2011200791
2|48487.4022589053
2|48491.2280701754
2|48498.0782122905
2|48522.7272727273
2|48544.2230655703
2|48551.2820512821
2|48560.7541899441
2|48569.9523052464
2|48574.2904841402
2|48576.7195767196
2|48622.3684210526
2|48624.4793335469
2|48626.7478203652
2|48631.0541310541
2|48638.9527182288
2|48640.0698893419
2|48669.2910580691
2|48678.9825350622
2|48682.3692186059
2|48758.7652439024
2|48767.4113009198
2|48768.3369644154
2|48820.5596526294
2|48821.1560537511
2|48830.6586077532
2|48839.5804857533
2|48867.0700517747
2|48869.086172909
2|48913.6436230892
2|48920.5333911535
2|48920.6592564201
2|48928.0821917808
2|48933.7748344371
2|48943.3161443872
2|49025.817555938
2|49027.027027027
2|49035.1906158358
2|49126.8527221459
2|49141.7910447761
2|49148.2188295165
2|49161.0169491525
2|49178.9099526066
2|49211.0919276981
2|49227.5316455696
2|49248.6520116134
2|49259.2592592593
2|49265.7232704403
2|49280.8888888889
2|49284.6666666667
2|49287.7412031782
2|49302.886140184
2|49306.6066680303
2|49327.3026315789
2|49355.217597936
2|49367.6880222841
2|49369.4267515924
2|49372.1518987342
2|49383.7209302326
2|49387.4643874644
2|49394.0860215054
2|49413.5913591359
2|49414.8936170213
2|49426.9662921348
2|49438.6252045826
2|49447.5524475524
2|49467.3024523161
2|49480.5380652547
2|49484.375
2|49516.3535142658
2|49519.7368421053
2|49528.0600972161
2|49554.5796737767
2|49565.6391177252
2|49572.9009997346
2|49580.3151648779
2|49589.552238806
2|49596.4451313756
2|49597.5625780172
2|49612.1531848378
2|49612.8048780488
2|49648.918469218
2|49683.7228041902
2|49686.7413632119
2|49710.6693849813
2|49727.2727272727
2|49735.6326219512
2|49736.3770250368
2|49742.984257358
2|49750.6412364354
2|49761.0939112487
2|49783.3137107995
2|49790.4903417533
2|49814.8312611013
2|49823.0601885424
2|49844.0860215054
2|49873.1313131313
2|49887.6582278481
2|49896.4616480646
2|49897.122269139
2|49952.7275769746
2|49967.9487179487
2|50042.6235600149
2|50046.902830002
2|50048.0789200415
2|50059.4205754829
2|50059.8746081505
2|50073.5734736001
2|50080.7251908397
2|50100.8466135458
2|50110.3766025641
2|50131.9875776397
2|50134.4061650045
2|50153.4847298356
2|50166.5509761388
2|50167.3613675935
2|50189.7253837319
2|50205.3115423902
2|50238.7640449438
2|50260.1534296029
2|50267.8571428571
2|50289.1080233079
2|50297.6300400123
2|50301.3729977117
2|50313.1993896236
2|50324.1469816273
2|50337.5785643401
2|50340.1054204366
2|50345.3115032958
2|50366.9288757784
2|50367.9631525077
2|50369.2427790788
2|50384.7957546588
2|50401.2635379061
2|50412.4177787917
2|50428.2460136674
2|50429.1914483202
2|50442.2763399226
2|50464.1831566856
2|50467.7341680713
2|50470.9882139619
2|50477.7411966791
2|50479.7630799605
2|50493.7180165873
2|50570.9087332809
2|50584.3009753832
2|50584.464347227
2|50597.6902796882
2|50598.3572323542
2|50602.6542450343
2|50604.8387096774
2|50613.5135135135
2|50650.8553654743
2|50659.5744680851
2|50681.0747663551
2|50690.6790945406
2|50695.0793650794
2|50706.8438953287
2|50707.9824489685
2|50710.0456621005
2|50722.4785338972
2|50737.4918778428
2|50761.9977224662
2|50775.3222836096
2|50775.8527158066
2|50802.8267188705
2|50819.7890421489
2|50853.0587320973
2|50856.1556181213
2|50868.1358381503
2|50870.7403055229
2|50934.0727048675
2|50944.1176470588
2|50950.3475670308
2|50964.6840148699
2|50965.8911226564
2|50991.0714285714
2|51023.8473767886
2|51029.2894529289
2|51029.9657534247
2|51030.0239783685
2|51035.9962842545
2|51038.4430369598
2|51064.2563612967
2|51077.8863970353
2|51087.5743222816
2|51106.8355640535
2|51111.2244897959
2|51126.1965911744
2|51143.1540342298
2|51156.2556336759
2|51173.7763193875
2|51191.2985548837
2|51252.2123893805
2|51269.4175829028
2|51291.1585365854
2|51300.3663003663
2|51317.5108170018
2|51340.9090909091
2|51350.2741631885
2|51375.2546370752
2|51376.1511590981
2|51377.855887522
2|51399.0655290499
2|51409.3087376091
2|51435.1851851852
2|51465.8536585366
2|51491.1012235818
2|51518.6111979981
2|51541.5549597855
2|51568.7525313892
2|51569.7621914509
2|51581.2745098039
2|51582.8365623448
2|51597.806594013
2|51598.8372093023
2|51611.2404741744
2|51651.1043275274
2|51669.8119753001
2|51690.3572187965
2|51723.544973545
2|51735.7230715164
2|51736.2669816893
2|51741.41443539
2|51747.8260869565
2|51763.3136094674
2|51765.9788626069
2|51787.072243346
2|51790.9604519774
2|51792.1451538815
2|51792.8876347587
2|51800.5598320504
2|51822.9086722947
2|51830.1372848115
2|51846.6773418735
2|51856.6629339306
2|51895.41018201
2|51925.9002770083
2|51947.3350253807
2|51951.2338425382
2|51964.7887323944
2|51968.4229520029
2|51975.7552434097
2|51976.9230769231
2|51977.335800185
2|51986.3488624052
2|51993.5064935065
2|52041.9976262211
2|52052.6381532927
2|52115.3846153846
2|52125.9541984733
2|52154.2626332073
2|52157.6923076923
2|52176.2871146757
2|52191.3580246914
2|52195.0299748598
2|52209.1836734694
2|52275.7557968888
2|52294.5958117541
2|52302.6315789474
2|52322.7513227513
2|52331.0365488316
2|52344.2678677658
2|52361.9747820556
2|52380.9226932668
2|52398.753305629
2|52409.5205941931
2|52421.3483146067
2|52480.9697601668
2|52484.0740740741
2|52497.8354978355
2|52509.0909090909
2|52549.9524262607
2|52569.2307692308
2|52594.9581458364
2|52596.9477107831
2|52599.8988877654
2|52606.3174114022
2|52635.3691886965
2|52665.8536585366
2|52672.0525568182
2|52835.1479620324
2|52850.7853403141
2|52864.0256959315
2|52870.4979060028
2|52916.9400536833
2|52961.5384615385
2|52963.1619339985
2|52966.4970313825
2|52976.4075495841
2|52986.2843752154
2|53026.9032627361
2|53028.4607161946
2|53052.1212121212
2|53086.0745614035
2|53102.1529105978
2|53125.2289976446
2|53147.3729437761
2|53147.7272727273
2|53252.0604395604
2|53286.2335302135
2|53324.8051948052
2|53327.2256728778
2|53328.1444582814
2|53333.3333333333
2|53357.3943170071
2|53368.8204683434
2|53408.6931905914
2|53408.7201886282
2|53416.6666666667
2|53419.5703432015
2|53427.1699368141
2|53433.6455893833
2|53438.8673655424
2|53446.6455361859
2|53496.4354263778
2|53501.5527950311
2|53551.9704433498
2|53553.2066201189
2|53572.3087728259
2|53631.913303438
2|53660.3924838068
2|53696.0685989369
2|53713.1032547699
2|53762.8984899329
2|53794.7955390335
2|53883.301369252
2|53892.8571428571
2|53908.7510993843
2|53934.1216216216
2|54033.3333333333
2|54053.7376135036
2|54088.622084975
2|54120.0635225026
2|54143.0295368348
2|54151.3653878372
2|54176.9547325103
2|54187.9657523387
2|54190.1749732184
2|54273.1092436975
2|54274.4807121662
2|54282.2085889571
2|54282.2580645161
2|54286.6146266556
2|54287.6344086022
2|54289.9524668087
2|54355.9440559441
2|54357.6388888889
2|54378.3958602846
2|54380.650042766
2|54380.906460945
2|54419.7049116676
2|54422.4305106658
2|54439.7460727351
2|54480.300222387
2|54483.9779005525
2|54498.1222260157
2|54500
2|54536.9790247889
2|54611.1405033633
2|54613.1027918782
2|54613.8513513514
2|54640.4584221748
2|54642.8571428571
2|54677.0635222518
2|54687.1734453437
2|54703.5496719775
2|54704
2|54724.4539781591
2|54737.8048780488
2|54755.2316890882
2|54765.747297801
2|54803.0373968514
2|54813.9158576052
2|54868.4332868433
2|54915.4302670623
2|54915.8345221113
2|54930.1405975396
2|54949.7440183889
2|54972.288676236
2|54973.99291722
2|54976.6408234193
2|54977.0077720207
2|54978.7172011662
2|54993.3333333333
2|55000
2|55000
2|55000
2|55005.578619616
2|55094.8096885813
2|55137.7952755905
2|55142.6622490743
2|55152.6315789474
2|55155.622909699
2|55163.6385658915
2|55170.6022187005
2|55197.7982954545
2|55204.4259922298
2|55233.0508474576
2|55236.4736765349
2|55244.7126727334
2|55261.6822429907
2|55315.2256225222
2|55323.7410071942
2|55353.431085044
2|55355.880353501
2|55362.312633833
2|55364.6099212074
2|55374.0701381509
2|55396.8852776166
2|55398.5192607437
2|55416.8078617418
2|55431.6860465116
2|55433.9388934765
2|55500
2|55503.7807183365
2|55508.1988891828
2|55511.7056856187
2|55515.5626496409
2|55538.1944444444
2|55572.641509434
2|55580.0881704629
2|55580.6656101426
2|55581.0810810811
2|55640.4421326398
2|55675.9900990099
2|55696.1883408072
2|55700
2|55704.5106056734
2|55722.7680840251
2|55729.1666666667
2|55775.8620689655
2|55779.1858678955
2|55786.1842105263
2|55787.8625134264
2|55851.3230569294
2|55858.8981906562
2|55937.1941272431
2|55938.9355396394
2|56010.3215561731
2|56019.4928084784
2|56033.8476508201
2|56076.0869565217
2|56077.2815804118
2|56121.0344827586
2|56158.5365853659
2|56171.4285714286
2|56198.362720403
2|56272.5718881963
2|56306.9476082005
2|56451.7270079068
2|56453.0289727831
2|56482.9968119022
2|56503.1965532817
2|56504.5152091255
2|56562.8205128205
2|56570.796460177
2|56611.8449800007
2|56619.9810850314
2|56625
2|56651.3047291865
2|56663.0648330059
2|56700.1970766957
2|56747.9989994998
2|56755.6044745945
2|56774.2914979757
2|56779.1234140715
2|56782.5814536341
2|56802.6430078174
2|56806.4316635745
2|56825.2728763104
2|56827.2228126107
2|56874.0310077519
2|56876.028234771
2|56882.371749325
2|56885.3609260675
2|56885.802319375
2|56951.0344827586
2|57045.7413249211
2|57104.3233082707
2|57126.2987762641
2|57135.8824800173
2|57137.8969072165
2|57141.2470023981
2|57157.2148708255
2|57187.5
2|57200.4725780376
2|57234.2487883683
2|57282.3557110184
2|57306.3215952482
2|57309.0019569472
2|57359.514978602
2|57360.788863109
2|57399.894593254
2|57524.4261330194
2|57530.6603773585
2|57632.5744894543
2|57638.8888888889
2|57685.9756097561
2|57689.7966464502
2|57711.8140169607
2|57805.885231861
2|57806.7226890756
2|57852.0210409745
2|57903.3980582524
2|57941.4358206472
2|57973.063973064
2|57984.6767962915
2|58025.9429785727
2|58063.2313231323
2|58091.2773426951
2|58116.2613981763
2|58123.9154013015
2|58158.4377302874
2|58181.5426421405
2|58231.1278195489
2|58249.412869892
2|58259.2235350856
2|58268.2926829268
2|58405.4054054054
2|58413.0716834252
2|58473.9130434783
2|58477.0114942529
2|58524.768692173
2|58553.9407901186
2|58593.6276066476
2|58629.334257975
2|58659.8513011152
2|58686.2930584551
2|58696.9535954658
2|58698.1889763779
2|58702.5316455696
2|58742.9548563612
2|58782.6545617288
2|58788.920056101
2|58840.9893992933
2|58859.7046413502
2|58860.0665079235
2|58954.2483660131
2|58956.0319042871
2|59000
2|59069.700442985
2|59074.2974915799
2|59100.3804253847
2|59179.2970009674
2|59240.4334575009
2|59334.9892681576
2|59349.2242408169
2|59405.2631578947
2|59409.8304307974
2|59427.2636409068
2|59500
2|59503.6269430052
2|59543.4782608696
2|59679.5869098712
2|59739.1598915989
2|59770.4194260486
2|59855.5119694227
2|59888.8888888889
2|59897.9658792651
2|59982.9095059928
2|59985.6923863056
2|60005.0119331742
2|60012.8279883382
2|60135.7753639935
2|60170.1680672269
2|60180.9210526316
2|60199.6146435453
2|60260.8695652174
2|60260.9399477807
2|60301.2324660424
2|60306.6516347238
2|60351.2747875354
2|60352.4263072695
2|60555.3933925965
2|60563.7574383678
2|60575.8701404437
2|60608.8082901554
2|60616.3793103448
2|60708.5292142377
2|60727.1573604061
2|60774.0058195926
2|60791.7441224713
2|60804.9853372434
2|60939.2399658412
2|60990.0491688129
2|61003.9116326621
2|61015.9420289855
2|61020.371577575
2|61053.0864197531
2|61078.7068381855
2|61089.054461593
2|61095.5143078113
2|61104.9365102012
2|61184.3652715323
2|61221.536351166
2|61247.4765681327
2|61263.7362637363
2|61308.8235294118
2|61322.0953991404
2|61336.9397217929
2|61365.2647975078
2|61405.2795031056
2|61443.5146443515
2|61469.0763666004
2|61480.0407520608
2|61528.3213182286
2|61565.1988809147
2|61608.6380291572
2|61712.5612419574
2|61749.6713832831
2|61753.759636042
2|61766.5986857013
2|61825.8258258258
2|61841.891668047
2|61845.5882352941
2|61925.7134959574
2|61966.0194174757
2|62006.7251461988
2|62065.4024767802
2|62127.2051510234
2|62134.7435525935
2|62149.0066225166
2|62221.6346153846
2|62245.3795631587
2|62275.329230362
2|62331.011811901
2|62339.5472703063
2|62357.1428571429
2|62397.172034564
2|62413.9922978177
2|62442.7440633245
2|62448.8003363262
2|62590.0473933649
2|62599.173553719
2|62618.410041841
2|62699.9310582558
2|62727.6050903886
2|62753.524550316
2|62838.9422004017
2|62880.174291939
2|62952.6748971194
2|63130.8411214953
2|63135.8989884599
2|63178.9208834219
2|63190.7894736842
2|63210.5324614666
2|63314.9078726968
2|63322.1948477528
2|63374.6045555204
2|63401.2085441259
2|63412.7981677001
2|63427.6736493936
2|63522.641509434
2|63554.856663617
2|63607.0663811563
2|63643.0984963676
2|63701.7770597738
2|63705.2774544043
2|63734.3017134105
2|63830.7445099089
2|63964.2085775995
2|63983.9588849089
2|64002.4148108398
2|64134.6153846154
2|64170.9509940484
2|64200.9470687351
2|64212.5382262997
2|64230.0431340109
2|64311.6591928251
2|64317.4204355109
2|64326.0050251256
2|64347.5289169295
2|64375.4097749963
2|64422.8237015362
2|64453.8966845508
2|64486.0048328635
2|64597.0149253731
2|64615.8357771261
2|64671.1845525436
2|64692.3795769263
2|64711.4843620718
2|64777.0859277709
2|64795.1847956731
2|64816.5680473373
2|64833.0396475771
2|64998.5662305116
2|65108.0659442594
2|65139.8002853067
2|65179.1044776119
2|65189.7488857484
2|65226.5957446808
2|65329.114284089
2|65410.7359237418
2|65443.7809824245
2|65455.6922804533
2|65467.2601952901
2|65501.2891484037
2|65576.5217391304
2|65592.3137876387
2|65598.4848484849
2|65641.7553917554
2|65673.1981364758
2|65687.702812331
2|65763.580913654
2|65809.2550790068
2|65917.3109965636
2|65928.5714285714
2|65987.8258378688
2|66071.4285714286
2|66136.3636363636
2|66147.4739133699
2|66166.6666666667
2|66215.7407407407
2|66242.4982554082
2|66277.7777777778
2|66279.0573111944
2|66282.6453243471
2|66308.9854789981
2|66466.1435406699
2|66477.1423605076
2|66492.3234390993
2|66519.081753704
2|66560.0402414487
2|66587.2131692717
2|66718.7041116006
2|66747.0025330706
2|66776.6990291262
2|66809.9462474235
2|66856.9931901519
2|66956.5217391304
2|67060.5808568988
2|67082.1288896446
2|67165.4442707707
2|67170.2268487875
2|67184.9957374254
2|67230.1916475973
2|67411.6823806718
2|67421.2866108787
2|67500
2|67500
2|67517.3603464729
2|67557.639271925
2|67661.5836854676
2|67766.6566626651
2|67836.2573099415
2|68067.5055617353
2|68081.1688311688
2|68132.2445019405
2|68150.4892367906
2|68253.2424781092
2|68258.5383619294
2|68354.0787623066
2|68396.8944099379
2|68429.931047878
2|68509.3203883495
2|68566.9186998207
2|68583.3333333333
2|68592.7685617652
2|68604.4170762034
2|68606.7742318187
2|68621.875
2|68655.4779806659
2|68663.0107526882
2|68663.0343671417
2|68687.2097931617
2|68690.580256217
2|68830.3613327076
2|68906.4491938508
2|69058.0908519992
2|69110.4728236854
2|69141.051364366
2|69158.1300565728
2|69206.5100979192
2|69251.4459703926
2|69269.0920798454
2|69277.3083886542
2|69308.6283185841
2|69364.7469458988
2|69388.8888888889
2|69394.6553059644
2|69409.5058025818
2|69632.0754716981
2|69649.0469325645
2|69833.9638760068
2|69837.0481052588
2|69837.5028087784
2|70028.5427513958
2|70102.8282122905
2|70172.0833333333
2|70201.8348623853
2|70220.8360128617
2|70302.9619458611
2|70333.3333333333
2|70350.447761194
2|70376.4769065521
2|70470.6896551724
2|70511.858559724
2|70515
2|70559.2105263158
2|70658.7301587301
2|70739.6970945807
2|70755.9523809524
2|71054.7557696617
2|71086.0215053764
2|71154.9321035101
2|71263.3928571429
2|71337.6387981711
2|71607.0190641248
2|71618.167406468
2|71638.9002536617
2|71700.7223942209
2|71747.7962781587
2|71815.0543197103
2|71897.679517632
2|71975.2933732168
2|72029.7141021523
2|72145.8226550487
2|72203.3582089552
2|72213.1369714492
2|72283.4963845172
2|72344.8555663746
2|72361.2297833384
2|72384.9074513526
2|72402.2801302932
2|72486.3788931387
2|72546.266429156
2|72551.9480519481
2|72562.8194780737
2|72562.9842856108
2|72589.7035881435
2|72609.0534979424
2|72691.7285478548
2|72758.3052233466
2|72874.2883456129
2|72902.2335574619
2|72959.4012115564
2|73027.6195620151
2|73098.8700564972
2|73193.2270916335
2|73204.7161544721
2|73244.6694003075
2|73273.6693358455
2|73328.8043478261
2|73387.8504672897
2|73415.2466367713
2|73455.7381069152
2|73457.0051890289
2|73457.8144078144
2|73488.4225759768
2|73575.6826568266
2|73644.3941679236
2|73644.8639480864
2|73770.3231749444
2|73770.6611570248
2|73861.014994233
2|73890.8417550687
2|73975.2377179081
2|74065.6205420827
2|74099.2495309568
2|74118.0461329715
2|74119.677231188
2|74227.4984481688
2|74282.7532264372
2|74342.9833169774
2|74517.1195279264
2|74589.9879892827
2|74630.818899699
2|74637.0096645821
2|74663.3895131086
2|74720.3896184726
2|74866.8928007486
2|75032.0640039693
2|75139.4745172523
2|75213.1021999443
2|75244.4889779559
2|75426.9955603878
2|75444.7513812155
2|75628.4231054468
2|75729.3956043956
2|75737.6535229476
2|75772.0006660561
2|75845.1043338684
2|75955.3317053317
2|76031.4685314685
2|76149.1935483871
2|76153.8461538462
2|76225.3521126761
2|76270.3631010795
2|76429.8237070225
2|76436.0685706402
2|76567.5763082515
2|76602.381568729
2|76738.0630762906
2|76854.0329332961
2|76863.7028119357
2|76918.4969461635
2|76919.2065160273
2|76961.1334778569
2|76967.4566678458
2|76984.2219804135
2|77033.4862385321
2|77054.2150618209
2|77071.5507237525
2|77146.4646464646
2|77414.4369438478
2|77426.3882584355
2|77491.6666666667
2|77494.7457764126
2|77500
2|77500.8438818565
2|77520.8333333333
2|77573.1707317073
2|77634.4294003868
2|77652.7840143691
2|77661.775106082
2|77741.2659268393
2|77842.4878836834
2|77907.5704225352
2|77951.4695830485
2|78072.3439437784
2|78095.9314518545
2|78182.2578207647
2|78207.50032954
2|78260.9615384615
2|78394.1265713047
2|78520.5080857255
2|78531.037414966
2|78567.4354593774
2|78571.697876084
2|78616.2263662264
2|78636.3636363636
2|78656.8909209667
2|78717.1935467658
2|78777.6749922911
2|78897.2573109535
2|78900.895371507
2|78921.2914847918
2|78974.142762521
2|79331.7303068193
2|79351.4254385965
2|79356.6424322538
2|79372.3622629116
2|79383.3960236432
2|79405.9405940594
2|79533.8983050847
2|79558.8235294118
2|79589.7949278
2|79642.6355627249
2|79700.2902078263
2|79742.8779647542
2|79887.1389645777
2|79904.7990635974
2|79942.3901126283
2|79943.6447914125
2|80076.2471655329
2|80261.4476928496
2|80406.3638993347
2|80536.6343753966
2|80556.1337774077
2|80800
2|80881.4631887637
2|80886.0946745562
2|80899.3042497179
2|80924.709724238
2|80959.782044629
2|81113.1888402121
2|81113.9912235942
2|81294.5133210235
2|81473.346025702
2|81500.6474587245
2|81534.8023658396
2|81875
2|82003.2620195133
2|82039.0597384235
2|82127.9287722587
2|82421.3833341645
2|82492.2969187675
2|82790.6403940887
2|83029.7855068844
2|83132.9225352113
2|83155.7191392978
2|83409.8552078468
2|83661.167200197
2|83690.1736552308
2|83723.0523293749
2|83831.1688311688
2|84068.9594043609
2|84142.3686105112
2|84199.898657208
2|84405.5712936733
2|84421.9860533727
2|84513.4623474968
